State,Effective Date,Valid Through Date,age_maj_men,age_maj_women,healthcare,healthcare_conditions,healthcare_conditions_text,healthcare_sti,healthcare_sticat Testing,healthcare_sticat Treatment,healthcare_sticat Prevention,healthcare_sticat N/A,healthcare_hiv,healthcare_hivcat Testing,healthcare_hivcat Treatment,healthcare_hivcat Prevention,healthcare_hivcat N/A,healthcare_mental,healthcare_sud,healthcare_confidential,healthcare_confidential_conditions,healthcare_disclose,healthcare_agemaj_men,healthcare_agemaj_women,stitest,stitest_conditions,stitest_conditions_text,stitest_confidential,stitest_confidential_conditions,stitest_disclose,stitest_disclose_result,stitest_agemaj_men,stitest_agemaj_women,stitreat,stitreat_conditions,stitreat_conditions_text,stitreat_confidential,stitreat_confidential_conditions,stitreat_disclose,stitreat_agemaj_men,stitreat_agemaj_women,stiprev,stiprev_conditions,stiprev_conditions_text,stiprev_confidential,stiprev_confidential_conditions,stiprev_disclose,stiprev_agemaj_men,stiprev_agemaj_women,sti_specific,sti_specific_hiv,sti_specific_text,hivtest,hivtest_conditions,hivtest_conditions_text,hivtest_confidential,hivtest_confidential_conditions,hivtest_disclose,hivtest_disclose_result,hivtest_agemaj_men,hivtest_agemaj_women,hivtreat,hivtreat_conditions,hivtreat_conditions_text,hivtreat_confidential,hivtreat_confidential_conditions,hivtreat_disclose,hivtreat_agemaj_men,hivtreat_agemaj_women,hivprev,hivprev_conditions,hivprev_conditions_text,hivprev_confidential,hivprev_confidential_conditions,hivprev_disclose,hivprev_agemaj_men,hivprev_agemaj_women,prep,prep_conditions,prep_conditions_text,prep_confidential,prep_confidential_conditions,prep_disclose,prep_agemaj_men,prep_agemaj_women,pep,pep_conditions,pep_conditions_text,eob,eob_conditions,eob_conditions_text,payor,payor_conditions,payor_conditions_text
Massachusetts,10/1/1975,12/31/2021,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,0,Must either be in a public clinic or must reasonably believe themself to have or to have come in contact with a disease dangerous to public health,0,0,1,1,0,0,0,0,Must either be in a public clinic or must reasonably believe themself to have or to have come in contact with a disease dangerous to public health,0,0,1,0,0,1,2,N/A,2,2,2,18,18,0,0,"Chlamydia, Gonorrhea, Herpes, Syphilis, Genital warts, Chancroid, Granuloma inguinale, Lymphogranuloma venereum, Ophthalmia neonatorum, PID",0,0,Must either be in a public clinic or must reasonably believe themself to have or to have come in contact with a disease dangerous to public health,0,0,1,1,0,0,0,0,Must either be in a public clinic or must reasonably believe themself to have or to have come in contact with a disease dangerous to public health,0,0,1,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,1,2,N/A,1,2,N/A
Massachusetts,1/1/1974,9/30/1975,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,0,Must be in a public clinic,1,2,2,2,0,0,0,0,Must be in a public clinic,1,2,2,0,0,1,2,N/A,2,2,2,18,18,0,2,"Chlamydia, Gonorrhea, Herpes, Syphilis, Genital warts, Chancroid, Granuloma inguinale, Lymphogranuloma venereum, Ophthalmia neonatorum, PID",2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Massachusetts,1/1/1938,12/31/1973,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,0,Must be in a public clinic,1,2,2,2,0,0,0,0,Must be in a public clinic,1,2,2,0,0,1,2,N/A,2,2,2,18,18,0,2,"Chlamydia, Gonorrhea, Herpes, Syphilis, Genital warts, Chancroid, Granuloma inguinale, Lymphogranuloma venereum, Ophthalmia neonatorum, PID",2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Massachusetts,1895-01-01,12/31/1937,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,0,Must be in a public clinic,1,2,2,2,0,0,0,0,Must be in a public clinic,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Michigan,3/30/1989,12/31/2021,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,0,Minor who is or professes to be infected with a sexually transmitted infection or HIV,0,1,0,0,0,0,0,0,Minor who is or professes to be infected with a sexually transmitted infection or HIV,0,1,0,0,0,0,0,Minor who is or professes to be infected with a sexually transmitted infection or HIV,0,1,0,0,0,1,2,N/A,0,0,Minor who is or professes to be infected with a sexually transmitted infection or HIV,0,1,0,0,0,0,0,0,Minor who is or professes to be infected with a sexually transmitted infection or HIV,0,1,0,0,0,0,0,Minor who is or professes to be infected with a sexually transmitted infection or HIV,0,1,0,0,0,0,0,Minor who is or professes to be infected with a sexually transmitted infection or HIV,0,1,0,0,0,0,0,Minor who is or professes to be infected with a sexually transmitted infection or HIV,1,2,N/A,1,2,N/A
Michigan,1/1/1972,3/29/1989,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,1,2,N/A,2,1,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,1,2,N/A,2,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,2,18,18,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Minnesota,6/1/1973,12/31/2021,18,18,0,0,"In the professional's judgment, the risk to the minor's life or health is of such a nature that treatment should be given without delay and the requirement of consent would result in delay or denial of treatment",0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,N/A,0,0,1,1,0,0,0,1,N/A,0,0,1,0,0,0,0,"In the professional's judgment, the risk to the minor's life or health is of such a nature that treatment should be given without delay and the requirement of consent would result in delay or denial of treatment",0,0,1,0,0,1,2,N/A,0,1,N/A,0,0,1,1,0,0,0,1,N/A,0,0,1,0,0,0,0,"In the professional's judgment, the risk to the minor's life or health is of such a nature that treatment should be given without delay and the requirement of consent would result in delay or denial of treatment",0,0,1,0,0,0,0,"In the professional's judgment, the risk to the minor's life or health is of such a nature that treatment should be given without delay and the requirement of consent would result in delay or denial of treatment",0,0,1,0,0,0,1,N/A,1,2,N/A,1,2,N/A
Minnesota,5/27/1971,5/31/1973,21,21,0,0,"In the professional's judgment, the risk to the minor's life or health is of such a nature that treatment should be given without delay and the requirement of consent would result in delay or denial of treatment",0,1,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,N/A,0,0,1,1,0,0,0,1,N/A,0,0,1,0,0,0,0,"In the professional's judgment, the risk to the minor's life or health is of such a nature that treatment should be given without delay and the requirement of consent would result in delay or denial of treatment",0,0,1,0,0,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Mississippi,7/1/1998,12/31/2021,21,21,0,1,N/A,0,1,1,1,0,0,1,1,1,0,0,0,1,2,2,18,18,0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,1,2,2,18,18,1,2,N/A,0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,1,2,2,18,18,0,1,N/A,1,2,2,18,18,0,1,N/A,1,2,N/A,1,2,N/A
Mississippi,1/1/1942,6/30/1998,21,21,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,21,21,0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,1,2,N/A,2,2,2,21,21,0,0,"Chlamydia, Gonorrhea, Syphilis",0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,1,2,N/A,2,2,2,21,21,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Mississippi,1/1/1930,12/31/1941,21,21,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,21,21,1,2,N/A,2,2,2,2,21,21,1,2,N/A,2,2,2,21,21,1,2,N/A,2,2,2,21,21,2,0,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Missouri,8/28/2014,12/31/2021,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,0,0,1,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,0,0,1,0,0,1,2,N/A,0,1,N/A,0,1,1,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,1,2,N/A,1,2,N/A
Missouri,1/1/2000,8/27/2014,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,0,0,1,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,0,0,1,0,0,1,2,N/A,0,1,N/A,0,1,1,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,1,2,N/A,1,2,N/A
Missouri,6/1/1988,12/31/1999,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,0,0,1,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,0,0,1,0,0,1,2,N/A,0,1,N/A,0,1,1,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,0,0,1,0,0,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Missouri,1/7/1975,5/31/1988,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,0,0,1,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,0,0,1,0,0,1,2,N/A,0,1,N/A,0,1,1,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,0,0,1,0,0,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Missouri,1/1/1971,1/6/1975,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,0,0,1,1,0,0,0,1,N/A,0,0,1,0,0,0,1,N/A,0,0,1,0,0,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Montana,1/1/1989,12/31/2021,18,18,0,0,Minors may consent to general health care without guardian consent only for conditions that will endanger health if consent is delayed,0,1,1,1,0,0,1,1,1,0,0,0,1,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,0,0,0,0,Syphilis; Gonorrhea; Chancroid; Chlamydia genital infections; Lymphogranuloma venereum; Granuloma inguinale,0,0,Minor must profess to be afflicted with STI,1,2,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,N/A,1,2,N/A
Montana,1/1/1978,12/31/1988,18,18,0,0,Minors may consent to general health care without guardian consent only for conditions that will endanger health if consent is delayed,0,1,1,1,0,0,1,1,1,0,0,0,1,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,0,0,0,1,Syphilis; Gonorrhea; Chancroid; Chlamydia genital infections; Lymphogranuloma venereum; Granuloma inguinale,0,0,Minor must profess to be afflicted with STI,1,2,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,0,0,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Montana,1/1/1969,12/31/1977,18,18,0,0,Minors may consent to general health care without guardian consent only for conditions that will endanger health if consent is delayed,0,1,1,1,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,0,0,0,0,Minor must profess to be afflicted with STI,1,2,2,0,0,0,2,Syphilis; Gonorrhea; Chancroid; Chlamydia genital infections; Lymphogranuloma venereum; Granuloma inguinale,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Montana,1/1/1967,12/31/1968,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,1,2,N/A,2,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,2,18,18,0,2,Syphilis; Gonorrhea; Chancroid; Chlamydia genital infections; Lymphogranuloma venereum; Granuloma inguinale,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Montana,1895-01-01,12/31/1966,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,1,2,N/A,2,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Nebraska,1/1/2021,12/31/2021,19,19,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,19,19,0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,0,0,Bacterial vaginosis; Candidiasis; Chancroid; Chlamydia trachomatis infection; Genital herpes infection; Gonorrhea; Granuloma inguinale; Hepatitis B infection; Human papilloma virus (HPV) infection; Lymphogranuloma venereum; Syphilis; Trichomoniasis,0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,1,2,N/A,1,2,N/A
Nebraska,1/1/1972,12/31/2020,19,19,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,19,19,0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,0,1,"Include, but not limited to, syphilis, gonorrhea, and chancroid",0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,1,2,N/A,1,2,N/A
Nebraska,1/1/1969,12/31/1971,20,20,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,20,20,1,2,N/A,2,2,2,2,20,20,1,2,N/A,2,2,2,20,20,1,2,N/A,2,2,2,20,20,0,2,"Include, but not limited to, syphilis, gonorrhea, and chancroid",2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Nebraska,1/1/1921,12/31/1968,21,21,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,21,21,1,2,N/A,2,2,2,2,21,21,1,2,N/A,2,2,2,21,21,1,2,N/A,2,2,2,21,21,0,2,"Include, but not limited to, syphilis, gonorrhea, and chancroid",2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Nebraska,1/1/1919,12/31/1920,21,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,21,18,1,2,N/A,2,2,2,2,21,18,1,2,N/A,2,2,2,21,18,1,2,N/A,2,2,2,21,18,0,2,"Include, but not limited to, syphilis, gonorrhea, and chancroid",2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Nevada,1/24/1992,12/31/2021,18,18,0,0,"Minor is, in the judgment of a provider of health care, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,N/A,0,1,1,1,0,0,0,1,N/A,0,1,1,0,0,0,0,"Minor is, in the judgment of a provider of health care, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,0,0,0,0,Chlamydia; Herpes; HPV; Gonorrhea; Syphilis; PID; Chancroid; Granuloma inguinale; Hepatitis B; Lymphogranuloma venereum; Nongonococcal urethritis,0,1,N/A,0,1,1,1,0,0,0,1,N/A,0,1,1,0,0,0,0,"Minor is, in the judgment of a provider of health care, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,0,0,0,0,"Minor is, in the judgment of a provider of health care, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,0,0,0,0,"Minor is, in the judgment of a provider of health care, in danger of suffering a serious health hazard if health care services are not provided",1,2,N/A,1,2,N/A
Nevada,1/1/1973,1/23/1992,18,18,0,0,"Minor is, in the judgment of a physician, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,N/A,0,1,1,1,0,0,0,1,N/A,0,1,1,0,0,0,0,"Minor is, in the judgment of a physician, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,0,0,1,2,N/A,0,1,N/A,0,1,1,1,0,0,0,1,N/A,0,1,1,0,0,0,0,"Minor is, in the judgment of a physician, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,0,0,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Nevada,1/1/1971,12/31/1972,21,18,0,0,"Minor is, in the judgment of a physician, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1,N/A,0,1,1,1,0,0,0,1,N/A,0,1,1,0,0,0,0,"Minor is, in the judgment of a physician, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,0,0,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Nevada,1/1/1965,12/31/1970,21,18,0,0,"Minor is, in the judgment of a physician, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,"Minor is, in the judgment of a physician, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,1,0,0,0,0,"Minor is, in the judgment of a physician, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,0,0,0,0,"Minor is, in the judgment of a physician, in danger of suffering a serious health hazard if health care services are not provided",0,1,1,0,0,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Nevada,1861-01-01,12/31/1964,21,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,21,18,1,2,N/A,2,2,2,2,21,18,1,2,N/A,2,2,2,21,18,1,2,N/A,2,2,2,21,18,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
New Hampshire,1/1/1986,12/31/2021,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,1,2,2,2,14,14,0,1,N/A,1,2,2,14,14,1,2,N/A,2,2,2,18,18,1,2,N/A,0,1,N/A,1,2,2,2,14,14,0,1,N/A,1,2,2,14,14,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,1,2,N/A,1,2,N/A
New Hampshire,6/3/1973,12/31/1985,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,1,2,N/A,2,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,1,2,N/A,2,2,2,0,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,2,18,18,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
New Jersey,1/1/2006,12/31/2021,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,0,1,0,0,0,0,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,0,1,0,0,0,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,0,1,0,0,0,1,2,N/A,0,0,Minor is 13 years of age or older and believes they have HIV,0,1,0,0,13,13,0,0,Minor is 13 years of age or older and believes they have HIV,0,1,0,13,13,0,0,Minor is 13 years of age or older and believes they have HIV,0,1,0,13,13,0,0,Minor is 13 years of age or older and believes they have HIV,0,1,0,13,13,0,0,Minor is 13 years of age or older and believes they have HIV,1,2,N/A,1,2,N/A
New Jersey,1/1/1973,12/31/2005,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,0,1,0,0,0,0,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,0,1,0,0,0,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,0,1,0,0,0,1,2,N/A,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,0,1,0,0,0,0,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,0,1,0,0,0,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,0,1,0,0,0,2,2,N/A,2,2,2,26,26,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,1,2,N/A,1,2,N/A
New Jersey,7/31/1968,12/31/1972,21,21,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,21,21,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,0,1,0,0,0,0,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,0,1,0,0,0,0,0,Minor believes they have a STI or health care professional believes the minor was sexually assaulted,0,1,0,0,0,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
New Mexico,7/1/1996,12/31/2021,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,1,2,N/A,1,2,N/A
New Mexico,1/1/1989,6/30/1996,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
New Mexico,1/1/1973,12/31/1988,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
